order_id,customer_id,customer_name,customer_email,customer_phone,product_name,category,quantity,unit_price,discount_percent,order_date,ship_city,ship_state,ship_country,payment_method,order_status,rating,review_text
ORD117082,CUST076887,LINDA DAVIS,linda.davis615@outlook.com,9991985612,Baby Lotion,Baby Products ,1,109045.5,,18 Sep 2023,Ugep,Cross River,Nigeria ,Credit Card,--,,product came late :(
ORD129842,CUST056161,Charles Mohammed,charles.mohammed877@yaho.com,1945548076,Teething Ring,Baby Products ,1,44198.6,,05/27/2023,Ibadan,Oyo,Nigeria ,N/A,processing,3,meh
ORD101983,CUST017446,John Jackson,john.jackson@yahoo.com,08360235938,Smartwatch, Electronics,2,23000.03,,1782777600,Nairobi,Nairobi,Kenya,CREDIT CARD,pending,,Great product!
ORD132147,CUST061482,Linda Lee,linda.lee627@outlook.com,+2342487661721,USB-C Cable,electronics,5,24502.21,10,1731456000,KANO,Kano,Nigeria,Debit Card,SHIPPED,,<b>Excellent</b>
ORD121352,CUST024208,BOLA EZE,BOLA.EZE@GMIAL.COM,?,Shea Butter,Beauty,5,"NGN 199,258.43",0,"March 14, 2023",Toronto,Ontario,Canada,bank transfer,pending,1,
ORD112430,CUST074548,Elizabeth Abubakar,elizabeth.abubakar954@hotmail.com,--,Sugar 1kg,GROCERIES,-5,94185.25,30,12/15/2023,JOHANNESBURG,None,S. Africa,Credit Card,Processing,,product came late :(
ORD105476,CUST118082,Aisha Perez,aisha.perez522@hotmail.com,(430) 092-2693,Handbag,FASHION,-1,148542.98,20,2026-09-20,Ibadan,Oyo,Nigeria,CREDIT CARD,cancelled,3,Waste of money
ORD106761,CUST058590,Mary Okonkwo,mary.okonkwo315@yaho.com,0048-668-2819,Spaghetti Pack,groceries,2,246052.59,,22 Mar 2024,Abuja,FCT,nigeria,?,Deliverd,3,WILL BUY AGAIN
ORD101772,CUST004957,Jessica Adeyemi,jessica.adeyemi662@ymail.com,0427-383-6240,Honey 500ml,Grocery,9490,240715.78,,"September 21, 2024",ABUJA,FCT,NG,Pay Pal,cancelled,,WILL BUY AGAIN
ORD133216,CUST030692,Barbara Okonkwo,barbara.okonkwo@yahoo.com,00542794158,Wireless Mouse,Electroincs,4,226572.52,15,24-07-2025,Kano,Kano,NIGERIA,COD,CANCELLED,5,WILL BUY AGAIN
ORD105539,CUST026986,Blessing Miller,blessing.miller@gmial.com,+2341368377476,Beans 2kg,GROCERIES,10,-,190,06-07-2025,Ugep,Cross River,Nigeria,CREDIT CARD,RETURNED,,
ORD104991,CUST004842,Ngozi Chukwu,ngozi.chukwu720@yahoo.com,03844504633,Wristwatch,Fashion ,two,"NGN 223,081.26",20,10/10/2023,Dubai,Dubai,U.A.E.,ussd,Returned,,WILL BUY AGAIN
ORD124156,CUST117419,Musa Thomas,musa.thomas@gmial.com,03551124600,Diaper Pack,Baby Products,9,"109,429.21",50,01/02/2025,Nairobi,Nairobi,Kenya,Cash on Delivery,Delivered,3,WILL BUY AGAIN
ORD106767,CUST045346,Tunde Balogun,None,none,Bluetooth Speaker,ELECTRONICS,9,186964.51,20,10 Feb 2025,KADUNA,Kaduna,Nigeria,Bank Transfer,pending,1,Highly recommend!!!
ORD121714,CUST010831,Ngozi Okonkwo,ngozi.okonkwo457@yaho.com,0043-198-9157,Smartwatch,Electronics,9,186648.89,,11/13/2025,New York,NY,US,Pay Pal,returned,4,Not what I expected
ORD108271,CUST114711,Susan Moore,susan.moore284@yaho.com,0905-485-4684,Body Lotion,Beauty ,3,48692.61,15,07/20/2026,Accra,Greater Accra,GHANA,debit card,processing,,
ORD119286,CUST096405,Segun Brown,segun.brown@gmial.com,(439) 943-8183,Wristwatch,Fashion,8,223618.03,,19-04-2024,Enugu,Enugu,Nigeria,cash on delivery,SHIPPED,5,Great product!
ORD124309,CUST011300,Ngozi Anderson,ngozi.anderson68@yahoo.com,09924670915,USB-C Cable,Electronic,10,156661.14,5,10/11/2023,Ugep,Cross River,Nigeria ,CREDIT CARD,DELIVERED,3,
ORD129412,CUST010035,mary davis,mary.davis4@yaho.com,09211526926,Milk Powder,groceries,7,111320.82,,"January 22, 2026", ENUGU ,NIL,nigeria,COD,DELIVERED,1,WILL BUY AGAIN
ORD115533,CUST041115,obinna jones,obinna.jones@ymail.com,00372520429,Spaghetti Pack,groceries,3,197905.26,40,"April 22, 2026",?,NULL,US,CC,delivered,,Waste of money
ORD127362,CUST018681,LINDA JOHNSON,linda.johnson790@yahoo.com,?,Handbag,Fashion ,5,236368.28,,02/28/2025,Calabar,Cross River,nigeria,paypal,shipped,2,Waste of money
ORD113159,CUST016823,James Brown,james.brown@outlook.com,9433912521,Running Shoes,Fashon,-,75735.06,40,1785801600,Toronto,Ontario,canada,PayPal,SHIPPED,5,Fast delivery
ORD122504,CUST043189,KELECHI MOORE,kelechi.moore@yahoo.com,+2342415753420,Wireless Earbuds,electronics,8,0,102,27 Jun 2025,Benin City,Edo,Nigeria ,PayPal,Pending,2,
ORD133862,CUST076644,Segun Thomas,-,(543) 644-3709,Running Shoes,FASHION,2,187414.73,0,09-11-2024,Kaduna,Kaduna,NG,CREDIT CARD,delivered,,Fast delivery
ORD114453,CUST032897,Grace Jones,None,+2345819036340,Spaghetti Pack,groceries,1,16395.33,15,09 Apr 2026,UGEP,Cross River,nigeria,ussd,Delivered,3,product came late :(
ORD100652,CUST091968,TUNDE OKONKWO,tunde.okonkwo221@ymail.com,0065-588-1317,Teething Ring,baby products,8,227265.6,,02/09/2023,Ibadan,Oyo,Nigeria ,credit card,Deliverd,,WILL BUY AGAIN
ORD105861,CUST055183,CHINEDU MOHAMMED,chinedu.mohammed885@ymail.com,0831-908-2107,Vegetable Oil 1L,Grocery,7,171523.29,,25 Sep 2025,Kano,Kano,NG,debit card,cancelled,3,
ORD125120,CUST107240,David Perez,david.perez@gmial.com,+2345968161006,Face Cream,BEAUTY,4,71205.77,5,2026-07-09,New York,NY,USA,bank transfer,processing,,WILL BUY AGAIN
ORD133548,CUST090423,Jennifer Bello,jennifer.bello@ymail.com,+2344363784492,Sunscreen SPF50,Beuaty,1,"185,710.60",50,2023-09-17,Calabar,Cross River,nigeria,USSD,DELIVERED,,meh
ORD111898,CUST076964,JOSEPH BELLO,joseph.bello802@outlook.com,08092674953,Wristwatch,fashion,3,128166.95,28%,04/07/2026, Accra ,none,ghana,CREDIT CARD,delivered,,product came late :(
ORD130402,CUST078355,patricia thomas,PATRICIA.THOMAS AT YAHOO.COM,(425) 371-9780,Men's T-Shirt,fashion,--,238690.21,,11 Apr 2024,Johannesburg,Gauteng,SOUTH AFRICA,cash on delivery,RETURNED,4,<b>Excellent</b>
ORD101130,CUST119392,ngozi mohammed,ngozi.mohammed@yaho.com,0741-498-0963,Denim Jeans,Fashion,10,221443.57,30,19-06-2023,Abuja,FCT,Nigeria ,Cash on Delivery,CANCELLED,,Not what I expected
ORD110024,CUST048034,Aisha Adeyemi,aisha.adeyemi@hotmail.com,(614) 339-4428,Sugar 1kg,Grocery,1,116554.39,168,06/24/2025,Ibadan,Oyo,Nigeria ,debit card,Delivered,,
ORD124651,CUST055619,musa wilson,musa.wilson@hotmail.com,+2344263936733,HDMI Cable,Electroincs,2,"NGN 56,948.32",20,02/10/2026,Ibadan,Oyo,Nigeria,bank transfer,Returned,2,meh
ORD129956,CUST060511,BOLA THOMPSON,bola.thompson@outlook.com,0833-462-1736,Bed Sheet Set, Home & Kitchen,7,119962.28,,"February 01, 2023",Dubai,Dubai,U.A.E.,Cash on Delivery,Cancelled,1,
ORD116087,CUST085090,Segun Rodriguez,segun.rodriguez@gmial.com,(293) 255-0335,Table Lamp,HOME & KITCHEN,1,170025.13,0,24-06-2024,Ibadan,Oyo,Nigeria ,bank transfer,Canceled,5,
ORD109611,CUST045697,ADAEZE WILSON,adaeze.wilson@ymail.com,04113277806,Honey 500ml,groceries,4,125779.54,40,"May 20, 2026",Dubai,Dubai,U.A.E.,Credit card ,delivered,2,Great product!
ORD116563,CUST106299,"Rodriguez, John",none,(389) 804-6274,Makeup Brush Set,BEAUTY,7,21105.51,10,09 May 2025,Kaduna,Kaduna,Nigeria,Pay Pal,pending,,WILL BUY AGAIN
ORD114324,CUST008973,Sarah Rodriguez,sarah.rodriguez@gmial.com,+2344393027183,Face Cream,BEAUTY,7,None,198,"October 12, 2023",Port Harcourt,Rivers,NIGERIA,COD,Delivered,3,
ORD126419,CUST061961,YUSUF RODRIGUEZ,null,0448414927,Non-stick Pan,HOME & KITCHEN,7,42002.24,,2026-04-19,Ugep,Cross River,NG,CREDIT CARD,Processing,4,Waste of money
ORD118950,CUST077253,Joseph Okonkwo,joseph.okonkwo664@hotmail.com,,Hair Extension,Beauty ,7,-57507.48,,12 Jan 2025,TORONTO,null,canada,CREDIT CARD,Returned,-1,  Poor quality  
ORD124555,CUST068405,Amaka Miller,amaka.miller@gmail.com,+2346239079772,Bluetooth Speaker,Electronic,1,175884.42,,10/14/2026,DUBAI,Dubai,United Arab Emirates,PAYPAL,cancelled,,<b>Excellent</b>
ORD101979,CUST068773,JOHN ANDERSON,john.anderson947@yahoo.com,0449-415-7033,Cutlery Set,HOME & KITCHEN,8,24002.97,5,07 Aug 2026,?,NULL,GHANA,debit card,Shipped,,Waste of money
ORD111451,CUST076592,Fatima Okonkwo,fatima.okonkwo@hotmail.com,2992997973,Makeup Brush Set,beauty,4,148042.4,25,13-04-2025,Dubai,Dubai,U.A.E.,ussd,CANCELLED,,WILL BUY AGAIN
ORD128367,CUST105270,Blessing Jackson,blessing.jackson689@outlook.com,03503139101,Denim Jeans,Fashon,3,-,5,20 Aug 2025,Toronto,-,CANADA,Credit Card,DELIVERED,1,Fast delivery
ORD109410,CUST001514,jennifer garcia,JENNIFER.GARCIA@OUTLOOK.COM,07795887060,Baby Powder,Baby Products ,two,0,20,"December 10, 2023",n/a,Kano,nigeria,PayPal,returned,1,average tbh
ORD127190,CUST110776,kelechi mohammed,kelechi.mohammed832@yahoo.com,+2342233006584,Baby Lotion,baby products,3,null,25,1780963200, Abuja ,FCT,Nigeria ,Bank Transfer,returned,2,  Poor quality  
ORD105293,CUST069205,Susan Miller,susan.miller@gmial.com,+2342579874940,Lipstick,Beauty ,4,"NGN 65,264.16",,01/11/2023,KADUNA,Kaduna,Nigeria,Credit Card,Processing,,Waste of money
ORD133594,CUST053722,Bola Bello,bola.bello864@yahoo.com,04140359396,Wristwatch,Fashon,6,$135271.59,,"September 15, 2023",Ugep,Cross River,nigeria,cash on delivery,Delivered,,Highly recommend!!!
ORD100131,CUST109214,"Abubakar, Bola",bola.abubakar@hotmail.com,1000950971,Sugar 1kg,Groceries,7,29074.96,,"September 05, 2025", Nairobi ,-,kenya,PAYPAL,shipped,-1,average tbh
ORD115168,CUST045376,KELECHI ANDERSON,kelechi.anderson682@ymail.com,(300) 371-1477,Baby Carrier,Baby product,6,19937.63,,11/25/2023,KANO,Kano,Nigeria,CREDIT CARD,SHIPPED,1,
ORD126578,CUST071802,Bola Miller,bola.miller874@gmail.com,+2342146222296,Baby Powder,Baby product,2,15602.73,30,18 Apr 2024,Dubai,Dubai,U.A.E.,credit card,CANCELLED,5,WILL BUY AGAIN
ORD119990,CUST066486,"Garcia, Joseph",joseph.garcia@yahoo.com,?,Face Cream,Beuaty,3,215879.34,110,14-01-2025, Enugu ,Enugu,nigeria,Credit Card,cancelled,5,meh
ORD127425,CUST011827,Joseph Miller,joseph.miller@yaho.com,00537456317,Baby Carrier,baby products,8,160318.78,25,"February 03, 2026",Lagos,Lagos,nigeria,bank transfer,PENDING,,Great product!
ORD125205,CUST040834,Jennifer Brown,jennifer.brown904@hotmail.com,0283-643-7200,Face Cream,Beauty,1,180569.9,20,"September 07, 2023",Toronto,Ontario,canada,BANK TRANSFER,cancelled,6,Waste of money
ORD124832,CUST011648,Adaeze Bello,adaeze.bello@hotmail.com,+2340924518791,Body Lotion,Beauty,,60314.74,47%,2023-11-14,Johannesburg,NULL,SOUTH AFRICA,Credit Card,delivered,5,Fast delivery
ORD130119,CUST089465,Halima Perez,halima.perez@yahoo.com,0966-019-9175,Noodles Carton,GROCERIES,9,147171.14,25,12/31/2023,Calabar,Cross River,NIGERIA,PAYPAL,Deliverd,4,WILL BUY AGAIN
ORD122821,CUST099891,MARY GARCIA,mary.garcia955@gmial.com,Unknown,Denim Jeans,Fashion ,1,192312.89,,2024-06-20,-,Kano,Nigeria,ussd,delivered,,product came late :(
ORD102761,CUST089886,Jennifer Chukwu,jennifer.chukwu@outlook.com,n/a,USB-C Cable,Electroincs,10,$74532.41,20,03-06-2024,Kaduna,Kaduna,NIGERIA,bank transfer,Returned,,WILL BUY AGAIN
ORD133030,CUST045118,Robert Abubakar,robert.abubakar@hotmail.com,6972808309,Cutlery Set,Home and Kitchen,7,3211.29,,2025-07-17, Johannesburg ,Gauteng,S. Africa,Cash on Delivery,CANCELLED,,Highly recommend!!!
ORD125641,CUST016476,  Susan Okafor  ,susan.okafor@hotmail.com,+2349238706920,Bed Sheet Set,Home & Kitchen,3,170625.23,0,01/27/2025, Abuja ,FCT,NIGERIA,credit card,Deliverd,3,Fast delivery
ORD106864,CUST116846,Bola Martin,bola.martin173@ymail.com,00292331478,Men's T-Shirt,fashion,8,242645.55,20,1683936000,Ibadan,Oyo,NG,Debit Card,Deliverd,4,Highly recommend!!!
ORD125707,CUST007306,William Lee,william.lee@hotmail.com,0145-870-9035,Running Shoes,fashion,1,123368.12,0,30-03-2025,,CA,US,bank transfer,delivered,4,Not what I expected
ORD131402,CUST071238,Halima Eze,halima.eze@gmail.com,--,Wireless Mouse, Electronics,3,-150879.18,,"December 28, 2024",NIL,Cross River,NIGERIA,PayPal,Cancelled,,Not what I expected
ORD126628,CUST007082,Kelechi Chukwu,kelechi.chukwu@gmial.com,n/a,Baby Carrier,Baby Products ,6,203403.04,10,"August 07, 2025",BENIN CITY,Edo,Nigeria ,Credit card ,Processing,,meh
ORD102635,CUST063165,Patricia Jones,PATRICIA.JONES@OUTLOOK.COM,4316078027,Teething Ring,Baby product,1,50180.13,,1785369600,NIL,England,uk,COD,Canceled,1,average tbh
ORD133172,CUST083106,Mary Miller,mary.miller at ymail.com,None,Leather Belt,Fashion ,3,78886.92,,2023-06-25,Kano,--,NIGERIA,Credit Card,Returned,,Great product!
ORD120455,CUST038090,emeka anderson,Unknown,0706-578-8145,Sunscreen SPF50,Beauty,1,185543.96,,02 Aug 2025,Johannesburg,Gauteng,SOUTH AFRICA,Cash on Delivery,delivered,,average tbh
ORD127475,CUST036095,Jessica Lee,jessica.lee985@ymail.com,+2346820061628,Non-stick Pan,home & kitchen,2,34177.96,,02/11/2023,Kano,Kano,NIGERIA,PAYPAL,RETURNED,,Highly recommend!!!
ORD105446,CUST095518,Joseph Martinez,joseph.martinez@outlook.com,03029321966,Sugar 1kg,Grocery,5,197505.17,,1751846400,JOHANNESBURG,Gauteng,SOUTH AFRICA,Bank Transfer,CANCELLED,2,WILL BUY AGAIN
ORD127719,CUST003316,william abubakar,william.abubakar981@gmail.com,0544-670-5037,Makeup Brush Set,Beauty,1,"246,722.61",40,11/20/2025,Kaduna,Unknown,NIGERIA,COD,returned,1,
ORD132864,CUST079866,Elizabeth Rodriguez,ELIZABETH.RODRIGUEZ899@YAHOO.COM,0481-885-1351,Wristwatch,Fashion,8,$82582.85,,03-10-2026,Toronto,Ontario,canada,USSD,Shipped,,product came late :(
ORD105410,CUST058647,  Yusuf Eze  ,YUSUF.EZE333@GMAIL.COM,0180-425-0824,HDMI Cable,Electronics ,4,237261.95,,2026-05-29,NULL,Lagos,NG,BANK TRANSFER,shipped,4,
ORD117134,CUST070618,Segun Smith,segun.smith572@yahoo.com,(115) 685-0421,Teething Ring,BABY PRODUCTS,7,201076.3,,"April 02, 2023",KANO,Kano,nigeria,bank transfer,DELIVERED,2,product came late :(
ORD108061,CUST036296,JESSICA WILSON,jessica.wilson@gmial.com,None,Leather Belt,fashion,7,230940.33,,12/26/2024,New York,NY,US,credit card,processing,2,<b>Excellent</b>
ORD113907,CUST082910,Segun Garcia,segun.garcia@hotmail.com,7536707675,Storage Container,Home and Kitchen,5,155835.36,,,TORONTO,Ontario,canada,bank transfer,DELIVERED,,
ORD112636,CUST015300,Yusuf Bello,yusuf.bello@gmail.com,(154) 462-5765,Perfume,Beauty ,8,0,30,11/19/2024,Abuja,FCT,NIGERIA,Credit card ,processing,1,Fast delivery
ORD107045,CUST049703,Obinna Bello,obinna.bello@ymail.com,03906995439,Honey 500ml,Grocery,3,136775.88,,10/11/2023,unknown,Nairobi,KENYA,PAYPAL,RETURNED,,WILL BUY AGAIN
ORD123977,CUST011474,  Ngozi Chukwu  ,ngozi.chukwu@outlook.com,+2342247216458,Hair Extension,Beauty ,two,160821.03,5,03/21/2023,New York,NY,usa,Unknown,returned,,
ORD112532,CUST081295,"Johnson, Obinna",n/a,(030) 493-2652,Denim Jeans,Fashon,7,9646.03,5,"January 02, 2026",Ugep,Cross River,NIGERIA,credit card,PENDING,5,Not what I expected
ORD123698,CUST056158,Linda Jackson,linda.jackson452 at hotmail.com,0165-212-9206,Makeup Brush Set,BEAUTY,8,-93000.1,50,"May 28, 2023",Benin City,Edo,Nigeria ,Credit Card,SHIPPED,3,<b>Excellent</b>
ORD104973,CUST074249,  Obinna Jones  ,obinna.jones759@gmial.com,NULL,Baby Carrier,BABY PRODUCTS,1,26659.75,,01/12/2023,New York,NY,United States,bank transfer,Pending,3,WILL BUY AGAIN
ORD100198,CUST017896,ROBERT JACKSON,robert.jackson@yahoo.com,(849) 216-7278,Laptop Sleeve,Electroincs,5,154166.74,0,"May 03, 2025",Abuja,FCT,Nigeria,Credit Card,shipped,3,product came late :(
ORD107652,CUST117436,Aisha Rodriguez,aisha.rodriguez@yaho.com,0579-194-2983,Sugar 1kg,Groceries,one,242056.52,40,04/22/2023, DUBAI ,Dubai,United Arab Emirates,ussd,delivered,5,meh
ORD107791,CUST042053,Femi Garcia,NIL,0607-671-6256,Onesie Set,BABY PRODUCTS,3,173514.94,5,2024-05-06,Benin City,Edo,Nigeria,CC,Shipped,,Highly recommend!!!
ORD113724,CUST103954,HALIMA EZE,halima.eze@gmail.com,08324023538,Lipstick,Beuaty,2,149862.22,25,unknown,Nairobi,Nairobi,kenya,ussd,CANCELLED,5,Waste of money
ORD132611,CUST066765,obinna perez,obinna.perez@outlook.com,+2341738550089,Lipstick,Beuaty,6,"NGN 151,168.48",,2025-01-24,LAGOS,Lagos,Nigeria ,n/a,Cancelled,,WILL BUY AGAIN
ORD113929,CUST116262,Tunde Okonkwo,tunde.okonkwo161@ymail.com,+2348315292255,Vegetable Oil 1L,Grocery,1,29802.37,,12/04/2024,Ibadan,Oyo,Nigeria ,Credit card ,processing,2,WILL BUY AGAIN
ORD121527,CUST113294,Halima Nwosu,halima.nwosu490@yaho.com,(998) 505-0569,Bed Sheet Set,Home & Kitchen,6,197244.8,5,02/18/2023,Ugep,Cross River,NIGERIA,Cash on Delivery,delivered,1,
ORD122043,CUST045819,THOMAS JONES,thomas.jones@yaho.com,0750-258-8020,Wristwatch,Fashion ,2,130702.34,5,2026-03-24,Kaduna,Kaduna,NG,COD,shipped,,Not what I expected
ORD122713,CUST067215,OBINNA MILLER,unknown,,Bed Sheet Set,Home & Kitchen,2,-,30,1741478400,Calabar,Cross River,NIGERIA,credit card,DELIVERED,,
ORD104774,CUST031295,MUSA CHUKWU,musa.chukwu@hotmail.com,09809566791,Blender,Home&Kitchen,1,95936.27,,08/11/2024,CALABAR,Cross River,Nigeria,Cash on Delivery,pending,3,Fast delivery
ORD132318,CUST083299,Halima Garcia,halima.garcia@hotmail.com,0113-984-8526,Sunglasses,Fashion ,3,19489.56,0,2023-06-25,Johannesburg,Gauteng,South Africa,Cash on Delivery,shipped,3,average tbh
ORD115062,CUST024024,Robert Bello ,robert.bello53@outlook.com,09638807753,Body Lotion,BEAUTY,4,225185.7,30,21-01-2023,London,England,UK,paypal,SHIPPED,4,Great product!
ORD102312,CUST106261,John Martinez,john.martinez905@gmail.com,02033082244,Honey 500ml,groceries,10,-48755.93,,13-06-2025,Unknown,Greater Accra,ghana,CC,RETURNED,2,
ORD101154,CUST078738,  Halima Jackson  ,?,+2345354113130,Storage Container,Home & Kitchen,1,144034.33,40,1699747200,TORONTO,Ontario,CANADA,Cash on Delivery,shipped,,WILL BUY AGAIN
ORD121787,CUST074595,PATRICIA TAYLOR,patricia.taylor902@yahoo.com,00278426918,Garri 4kg,Grocery,2,41690.91,5,"May 24, 2024",Ibadan,Oyo,Nigeria,Bank Transfer,cancelled,4,Waste of money
ORD128172,CUST056212,Susan Eze,susan.eze426@yahoo.com,0605-502-3970,Non-stick Pan, Home & Kitchen,6,220101.69,15,03-05-2026,Los Angeles,CA,United States,paypal,processing,1,average tbh
ORD115565,CUST107425,Thomas Chukwu,thomas.chukwu810@outlook.com,0874-882-0959,Electric Kettle,Home & Kitchen,5,37691.61,,21 Nov 2025,Dubai,Unknown,U.A.E.,Bank Transfer,cancelled,3,
ORD125662,CUST069629,Joseph Johnson,joseph.johnson29@hotmail.com,5443307389,USB-C Cable,electronics,1,57391.61,30,16 Feb 2025,DUBAI,Dubai,UAE,cash on delivery,cancelled,5,Not what I expected
ORD124960,CUST110336,Charles Thomas,charles.thomas121@yahoo.com,(006) 974-6095,Wristwatch,FASHION,5,"132,573.19",20,02 Jun 2024,New York,NY,U.S.A.,CREDIT CARD,PENDING,1,
ORD119426,CUST038446,CHIAMAKA NWOSU,,07398858772,Makeup Brush Set,Beauty,7,$157099.73,104,-,Kaduna,Kaduna,NIGERIA,paypal,SHIPPED,,product came late :(
ORD132491,CUST096729,Fatima Jackson,fatima.jackson881@yaho.com,+2347238161833,Sneakers,fashion,2,7919.35,5%,09/21/2024,Kaduna,Kaduna,Nigeria ,cash on delivery,cancelled,,meh
ORD104086,CUST115823,Ngozi Anderson,ngozi.anderson663@yahoo.com,0713-039-0059,Onesie Set,BABY PRODUCTS,6,249315.5,40,19-10-2024,UGEP,Cross River,NG,debit card,Canceled,1,Highly recommend!!!
ORD127978,CUST045971,obinna adeyemi,obinna.adeyemi@gmail.com,8009016883,Onesie Set,Baby Products ,6,59177.0,20,"June 02, 2024",IBADAN,Oyo,Nigeria,PAYPAL,PENDING,5,WILL BUY AGAIN
ORD106653,CUST059650,femi garcia,femi.garcia@yaho.com,07252071821,Face Cream,Beauty,2,190943.31,,07/23/2026,Ugep,Cross River,NIGERIA,PAYPAL,RETURNED,1,Highly recommend!!!
ORD120926,CUST049983,James Brown,james.brown814@ymail.com,0376-310-5394,Lipstick,beauty,7,4856.28,136,13-07-2026,London,England,UK,BANK TRANSFER,RETURNED,,product came late :(
ORD122326,CUST113169,David Lee,david.lee@gmail.com,+2343602046924,Bed Sheet Set,Home and Kitchen,4,40467.82,,02-04-2024,Abuja,,nigeria,Credit Card,Processing,,Waste of money
ORD102481,CUST013684,  Tunde Adeyemi  ,tunde.adeyemi5@gmial.com,+2341743443840,Electric Kettle,Home & Kitchen,6,46065.46,,05 Dec 2025,Port Harcourt,None,nigeria,Debit Card,delivered,,
ORD116691,CUST105919,  William Davis  ,william.davis@ymail.com,+2343915333385,Smartwatch,ELECTRONICS,1,99947.92,15,1690416000,Accra,Greater Accra,Ghana,Debit Card,cancelled,4,Highly recommend!!!
ORD124876,CUST112492,James Mohammed,james.mohammed@yaho.com,0205-524-0242,LED Desk Lamp,Electronics,-,24601.34,,23 Oct 2026,Benin City,Edo,NG,BANK TRANSFER,RETURNED,1,Great product!
ORD127353,CUST007333,Amaka Bello,amaka.bello605@gmail.com,09131184066,Running Shoes,Fashion,7,"34,285.17",10,09/19/2024,London,None,uk,Pay Pal,Unknown,3,average tbh
ORD114321,CUST033813,MUSA MARTIN,n/a,+2347853338355,Denim Jeans,Fashon,10,244868.39,0,1794182400,Port Harcourt,Rivers,NIGERIA,COD,delivered,3,
ORD116508,CUST036514,Obinna Abubakar,obinna.abubakar959@outlook.com,+2344510872561,Baby Carrier,BABY PRODUCTS,3,108179.01,,2023-05-16,Los Angeles,CA,U.S.A.,ussd,Delivered,5,Great product!
ORD119545,CUST092920,patricia moore,patricia.moore@ymail.com,00523375723,Blender,Home and Kitchen,3,134235.31,30,02-12-2025,Accra,Greater Accra,ghana,PAYPAL,PENDING,,Not what I expected
ORD113348,CUST061080,sarah thompson,sarah.thompson@yaho.com,?,Ankara Fabric,FASHION,10,41279.72,,08/14/2024,Los Angeles,CA,US,debit card,returned,,Waste of money
ORD118375,CUST090746,Kelechi Balogun,kelechi.balogun@outlook.com,0213-228-1956,Running Shoes,fashion,8,123625.6,0,27-09-2023,Dubai,Dubai,U.A.E.,PAYPAL,n/a,,
ORD125616,CUST114273,halima okafor,halima.okafor446@gmial.com,0962-125-1550,Cutlery Set, Home & Kitchen,2,17405.4,,21-08-2023,Abuja,FCT,NG,USSD,Canceled,4,Waste of money
,,,,,,,,,,,,,,,,,
ORD127724,CUST065258,Obinna Adeyemi,obinna.adeyemi68@yaho.com,none,Throw Pillow,HOME & KITCHEN,3,91156.21,,11/04/2023,Abuja,FCT,NG,BANK TRANSFER,CANCELLED,,Highly recommend!!!
ORD106940,CUST007772,  Adaeze Johnson  ,adaeze.johnson925@hotmail.com,04146646151,Sunglasses,fashion,8,0,50,09/15/2025,Abuja,FCT,Nigeria ,Bank Transfer,,4,<b>Excellent</b>
ORD100997,CUST117137,Aisha Davis,aisha.davis474@ymail.com,0993589543,Lipstick,BEAUTY,4102,180512.85,20,04/04/2023,London,England,UK,BANK TRANSFER,Delivered,,Great product!
ORD108795,CUST028605,Sarah Thompson,sarah.thompson353@ymail.com,+2342860557761,Cutlery Set,HOME & KITCHEN,-1,115632.97,40,17-04-2026, Kano ,Kano,Nigeria ,CC,DELIVERED,2,  Poor quality  
